Date,Open,High,Low,Close,Adj Close,Volume
2010-04-21,1.343562,1.344809,1.336398,1.338993,1.338993,0
2010-04-22,1.338849,1.341994,1.326805,1.326999,1.326999,0
2010-04-23,1.326982,1.339998,1.320917,1.338401,1.338401,0
2010-04-26,1.336398,1.341400,1.329593,1.340123,1.340123,0
2010-04-27,1.340375,1.341328,1.314803,1.317072,1.317072,0
2010-04-28,1.317297,1.326594,1.311906,1.321283,1.321283,0
2010-04-29,1.321196,1.327669,1.318548,1.326295,1.326295,0
2010-04-30,1.326594,1.334205,1.322804,1.329805,1.329805,0
2010-05-03,1.332303,1.332694,1.315997,1.319993,1.319993,0
2010-05-04,1.319993,1.321440,1.296395,1.296395,1.296395,0
2010-05-05,1.296798,1.299495,1.279623,1.281493,1.281493,0
2010-05-06,1.281591,1.285463,1.254044,1.263296,1.263296,0
2010-05-07,1.262850,1.279591,1.259224,1.275608,1.275608,0
2010-05-10,1.287896,1.309192,1.276373,1.277923,1.277923,0
2010-05-11,1.277923,1.280098,1.261893,1.262993,1.262993,0
2010-05-12,1.263504,1.273837,1.260843,1.263903,1.263903,0
2010-05-13,1.263600,1.268504,1.251831,1.254107,1.254107,0
2010-05-14,1.253903,1.257703,1.235804,1.236002,1.236002,0
2010-05-17,1.237226,1.241064,1.224605,1.239296,1.239296,0
2010-05-18,1.239127,1.244168,1.216782,1.217893,1.217893,0
2010-05-19,1.218591,1.243302,1.214595,1.239342,1.239342,0
2010-05-20,1.239004,1.259795,1.229906,1.247894,1.247894,0
2010-05-21,1.248190,1.267202,1.247707,1.256708,1.256708,0
2010-05-24,1.253400,1.254501,1.233395,1.234995,1.234995,0
2010-05-25,1.235193,1.238605,1.218101,1.234598,1.234598,0
2010-05-26,1.234598,1.235804,1.215569,1.217300,1.217300,0
2010-05-27,1.217256,1.239495,1.216604,1.234797,1.234797,0
2010-05-28,1.234187,1.244725,1.226798,1.227401,1.227401,0
2010-05-31,1.227717,1.233487,1.227099,1.228788,1.228788,0
2010-06-01,1.228803,1.233898,1.211504,1.223301,1.223301,0
2010-06-02,1.223706,1.227295,1.218116,1.223900,1.223900,0
2010-06-03,1.223751,1.232499,1.215495,1.216945,1.216945,0
2010-06-04,1.217093,1.221673,1.195800,1.197103,1.197103,0
2010-06-07,1.194415,1.198897,1.188199,1.192293,1.192293,0
2010-06-08,1.192307,1.200898,1.190505,1.197203,1.197203,0
2010-06-09,1.197103,1.207307,1.192577,1.199199,1.199199,0
2010-06-10,1.199199,1.214152,1.195858,1.210903,1.210903,0
2010-06-11,1.210756,1.215200,1.205371,1.211402,1.211402,0
2010-06-14,1.214727,1.229801,1.214727,1.221807,1.221807,0
2010-06-15,1.221568,1.235102,1.217196,1.231906,1.231906,0
2010-06-16,1.231906,1.234903,1.226302,1.231194,1.231194,0
2010-06-17,1.231406,1.241003,1.224695,1.238206,1.238206,0
2010-06-18,1.238283,1.241496,1.235697,1.239296,1.239296,0
2010-06-21,1.240895,1.246805,1.230603,1.231603,1.231603,0
2010-06-22,1.231694,1.234751,1.225806,1.227506,1.227506,0
2010-06-23,1.227506,1.234065,1.221076,1.231906,1.231906,0
2010-06-24,1.231906,1.238666,1.226603,1.233745,1.233745,0
2010-06-25,1.233502,1.239403,1.225896,1.237302,1.237302,0
2010-06-28,1.238007,1.239895,1.226798,1.227702,1.227702,0
2010-06-29,1.227325,1.228999,1.215436,1.218635,1.218635,0
2010-06-30,1.218739,1.230027,1.216782,1.223002,1.223002,0
2010-07-01,1.223197,1.224260,1.219899,1.250750,1.250750,0
2010-07-02,1.250907,1.261002,1.248393,1.257103,1.257103,0
2010-07-05,1.255524,1.255792,1.251173,1.253698,1.253698,0
2010-07-06,1.254107,1.266079,1.248377,1.262403,1.262403,0
2010-07-07,1.261702,1.266095,1.256108,1.263312,1.263312,0
2010-07-08,1.263408,1.271084,1.262403,1.269406,1.269406,0
2010-07-09,1.269197,1.272103,1.261400,1.264398,1.264398,0
2010-07-12,1.264606,1.264702,1.255398,1.259002,1.259002,0
2010-07-13,1.259018,1.273885,1.252536,1.272087,1.272087,0
2010-07-14,1.272168,1.277563,1.268601,1.274048,1.274048,0
2010-07-15,1.274145,1.295605,1.271246,1.292858,1.292858,0
2010-07-16,1.292207,1.300407,1.289407,1.293193,1.293193,0
2010-07-19,1.290256,1.299005,1.287498,1.293946,1.293946,0
2010-07-20,1.294214,1.302677,1.284406,1.289308,1.289308,0
2010-07-21,1.289324,1.291206,1.273593,1.276797,1.276797,0
2010-07-22,1.276992,1.292507,1.273902,1.290306,1.290306,0
2010-07-23,1.290156,1.296428,1.280000,1.291306,1.291306,0
2010-07-26,1.288926,1.300492,1.288693,1.299900,1.299900,0
2010-07-27,1.299596,1.304580,1.295605,1.299089,1.299089,0
2010-07-28,1.299596,1.304002,1.296765,1.299224,1.299224,0
2010-07-29,1.299798,1.310702,1.298196,1.307805,1.307805,0
2010-07-30,1.307651,1.309397,1.298280,1.303900,1.303900,0
2010-08-02,1.306012,1.319400,1.305773,1.317593,1.317593,0
2010-08-03,1.317506,1.326102,1.314994,1.322506,1.322506,0
2010-08-04,1.322594,1.323977,1.313698,1.322506,1.322506,0
2010-08-05,1.316101,1.323557,1.312233,1.315807,1.315807,0
2010-08-06,1.317992,1.332996,1.315997,1.318131,1.318131,0
2010-08-09,1.328604,1.330424,1.323119,1.328568,1.328568,0
2010-08-10,1.323101,1.323101,1.308147,1.322996,1.322996,0
2010-08-11,1.318565,1.318565,1.287167,1.318496,1.318496,0
2010-08-12,1.284142,1.293193,1.278707,1.284406,1.284406,0
2010-08-13,1.282857,1.290389,1.275348,1.282989,1.282989,0
2010-08-16,1.276992,1.286985,1.273593,1.277090,1.277090,0
2010-08-17,1.281296,1.291222,1.280541,1.281197,1.281197,0
2010-08-18,1.287697,1.291906,1.282495,1.287996,1.287996,0
2010-08-19,1.285545,1.290006,1.278004,1.285645,1.285645,0
2010-08-20,1.280902,1.283302,1.266560,1.280803,1.280803,0
2010-08-23,1.271084,1.272864,1.264926,1.271003,1.271003,0
2010-08-24,1.264015,1.271795,1.259192,1.263504,1.263504,0
2010-08-25,1.263456,1.271876,1.261304,1.263296,1.263296,0
2010-08-26,1.266095,1.276357,1.265198,1.266400,1.266400,0
2010-08-27,1.270600,1.278004,1.268263,1.270648,1.270648,0
2010-08-30,1.275299,1.275705,1.267331,1.275396,1.275396,0
2010-08-31,1.266207,1.274194,1.262802,1.266592,1.266592,0
2010-09-01,1.268601,1.285000,1.266785,1.268730,1.268730,0
2010-09-02,1.280442,1.284885,1.277906,1.280295,1.280295,0
2010-09-03,1.282610,1.288494,1.281279,1.282594,1.282594,0
2010-09-06,1.289407,1.291639,1.286902,1.289407,1.289407,0
2010-09-07,1.286803,1.286803,1.270406,1.286836,1.286836,0
2010-09-08,1.267893,1.276194,1.266416,1.267797,1.267797,0
2010-09-09,1.273204,1.276373,1.266881,1.273204,1.273204,0
2010-09-10,1.268987,1.274437,1.264702,1.269309,1.269309,0
2010-09-13,1.271892,1.288793,1.271698,1.271698,1.271698,0
2010-09-14,1.287167,1.301795,1.283285,1.287200,1.287200,0
2010-09-15,1.299106,1.303594,1.295924,1.299174,1.299174,0
2010-09-16,1.301304,1.311303,1.297892,1.301507,1.301507,0
2010-09-17,1.307514,1.315703,1.302592,1.307600,1.307600,0
2010-09-20,1.304206,1.311923,1.303101,1.304393,1.304393,0
2010-09-21,1.306745,1.314890,1.305943,1.306694,1.306694,0
2010-09-22,1.325399,1.343707,1.325205,1.325697,1.325697,0
2010-09-23,1.339226,1.341202,1.331327,1.339100,1.339100,0
2010-09-24,1.331806,1.349200,1.328851,1.331913,1.331913,0
2010-09-27,1.348199,1.350366,1.343183,1.347909,1.347909,0
2010-09-28,1.343996,1.358013,1.338401,1.343905,1.343905,0
2010-09-29,1.356999,1.364238,1.356779,1.357092,1.357092,0
2010-09-30,1.362806,1.367708,1.356521,1.362806,1.362806,0
2010-10-01,1.362305,1.377581,1.362082,1.362212,1.362212,0
2010-10-04,1.377771,1.378436,1.366942,1.377695,1.377695,0
2010-10-05,1.367503,1.384754,1.363903,1.367409,1.367409,0
2010-10-06,1.383604,1.392816,1.380434,1.383394,1.383394,0
2010-10-07,1.392409,1.402308,1.389970,1.392002,1.392002,0
2010-10-08,1.392292,1.397507,1.385099,1.392796,1.392796,0
2010-10-11,1.398738,1.400619,1.388696,1.397761,1.397761,0
2010-10-12,1.388098,1.388195,1.378018,1.388021,1.388021,0
2010-10-13,1.391692,1.399933,1.391208,1.391692,1.391692,0
2010-10-14,1.396902,1.411891,1.396707,1.396726,1.396726,0
2010-10-15,1.407004,1.414807,1.399306,1.407202,1.407202,0
2010-10-18,1.397097,1.397409,1.383796,1.396433,1.396433,0
2010-10-19,1.393787,1.399404,1.377354,1.393592,1.393592,0
2010-10-20,1.374004,1.398308,1.370445,1.373909,1.373909,0
2010-10-21,1.396394,1.405106,1.387906,1.396317,1.396317,0
2010-10-22,1.391672,1.396804,1.386693,1.391692,1.391692,0
2010-10-25,1.393748,1.407697,1.393612,1.394408,1.394408,0
2010-10-26,1.393592,1.398191,1.383968,1.394895,1.394895,0
2010-10-27,1.385752,1.387694,1.376008,1.385425,1.385425,0
2010-10-28,1.377695,1.393961,1.377505,1.377809,1.377809,0
2010-10-29,1.377695,1.394117,1.380891,1.377809,1.377809,0
2010-11-01,1.393767,1.401169,1.386616,1.397507,1.397507,0
2010-11-02,1.391208,1.404790,1.388368,1.391091,1.391091,0
2010-11-03,1.403095,1.405956,1.399365,1.403607,1.403607,0
2010-11-04,1.413208,1.428204,1.410517,1.412729,1.412729,0
2010-11-05,1.422819,1.423001,1.403312,1.422799,1.422799,0
2010-11-08,1.407598,1.408114,1.389391,1.407578,1.407578,0
2010-11-09,1.385809,1.397194,1.382839,1.386963,1.386963,0
2010-11-10,1.377031,1.382094,1.367503,1.377202,1.377202,0
2010-11-11,1.377202,1.381903,1.366176,1.377562,1.377562,0
2010-11-12,1.361656,1.377202,1.357995,1.362101,1.362101,0
2010-11-15,1.369563,1.374703,1.359194,1.369319,1.369319,0
2010-11-16,1.357607,1.365318,1.354206,1.357478,1.357478,0
2010-11-17,1.349382,1.355307,1.346547,1.349054,1.349054,0
2010-11-18,1.354775,1.366792,1.354518,1.355399,1.355399,0
2010-11-19,1.365934,1.373098,1.360970,1.365728,1.365728,0
2010-11-22,1.374495,1.378645,1.361007,1.374438,1.374438,0
2010-11-23,1.360193,1.361359,1.340087,1.360193,1.360193,0
2010-11-24,1.338778,1.341886,1.328992,1.338634,1.338634,0
2010-11-25,1.335791,1.337506,1.328904,1.335791,1.335791,0
2010-11-26,1.334223,1.335060,1.320446,1.333974,1.333974,0
2010-11-29,1.324275,1.329752,1.306797,1.323802,1.323802,0
2010-11-30,1.310152,1.315028,1.297252,1.310393,1.310393,0
2010-12-01,1.299495,1.313456,1.297707,1.299207,1.299207,0
2010-12-02,1.312560,1.321196,1.306506,1.312491,1.312491,0
2010-12-03,1.321301,1.337667,1.319505,1.321598,1.321598,0
2010-12-06,1.341706,1.341976,1.325047,1.341598,1.341598,0
2010-12-07,1.329045,1.339800,1.328374,1.328692,1.328692,0
2010-12-08,1.324872,1.328004,1.318600,1.324468,1.324468,0
2010-12-09,1.324538,1.332303,1.317402,1.325082,1.325082,0
2010-12-10,1.324065,1.328198,1.318392,1.324205,1.324205,0
2010-12-13,1.319871,1.338258,1.318392,1.319714,1.319714,0
2010-12-14,1.339405,1.349418,1.336702,1.339549,1.339549,0
2010-12-15,1.336005,1.337793,1.328692,1.336095,1.336095,0
2010-12-16,1.322629,1.326102,1.318461,1.322401,1.322401,0
2010-12-17,1.324100,1.336005,1.314302,1.323995,1.323995,0
2010-12-20,1.316378,1.318200,1.309895,1.316500,1.316500,0
2010-12-21,1.311923,1.319993,1.311906,1.311802,1.311802,0
2010-12-22,1.309175,1.317992,1.307993,1.309003,1.309003,0
2010-12-23,1.311596,1.315201,1.305807,1.311544,1.311544,0
2010-12-24,1.312370,1.314665,1.309964,1.312715,1.312715,0
2010-12-27,1.308198,1.316985,1.308198,1.307976,1.307976,0
2010-12-28,1.318896,1.327440,1.314199,1.318965,1.318965,0
2010-12-29,1.308695,1.315634,1.308695,1.308627,1.308627,0
2010-12-30,1.322104,1.331097,1.322104,1.322454,1.322454,0
2010-12-31,1.330106,1.342372,1.328992,1.330123,1.330123,0
2011-01-03,1.335595,1.336505,1.325293,1.335791,1.335791,0
2011-01-04,1.336005,1.343093,1.331824,1.335684,1.335684,0
2011-01-05,1.332392,1.332392,1.312905,1.332108,1.332108,0
2011-01-06,1.316101,1.317037,1.303373,1.315686,1.315686,0
2011-01-07,1.298904,1.302134,1.293895,1.297993,1.297993,0
2011-01-10,1.289807,1.294834,1.287714,1.289507,1.289507,0
2011-01-11,1.295908,1.298600,1.291005,1.296496,1.296496,0
2011-01-12,1.298600,1.306319,1.296664,1.298398,1.298398,0
2011-01-13,1.312801,1.335292,1.309192,1.312836,1.312836,0
2011-01-14,1.335113,1.344899,1.332605,1.335327,1.335327,0
2011-01-17,1.337614,1.337614,1.325293,1.338025,1.338025,0
2011-01-18,1.328374,1.346112,1.325592,1.328392,1.328392,0
2011-01-19,1.338169,1.353675,1.338169,1.337811,1.337811,0
2011-01-20,1.345316,1.351808,1.340303,1.345207,1.345207,0
2011-01-21,1.346566,1.358899,1.345098,1.346801,1.346801,0
2011-01-24,1.362194,1.368008,1.354701,1.361953,1.361953,0
2011-01-25,1.364405,1.368401,1.357589,1.364405,1.364405,0
2011-01-26,1.368794,1.371761,1.365020,1.368607,1.368607,0
2011-01-27,1.370802,1.375629,1.364294,1.371009,1.371009,0
2011-01-28,1.372495,1.374703,1.361600,1.372307,1.372307,0
2011-01-31,1.357607,1.373796,1.357294,1.357276,1.357276,0
2011-02-01,1.371498,1.379329,1.370483,1.371385,1.371385,0
2011-02-02,1.382782,1.386001,1.378151,1.382992,1.382992,0
2011-02-03,1.381578,1.382457,1.361897,1.381788,1.381788,0
2011-02-04,1.362899,1.364759,1.354591,1.362454,1.362454,0
2011-02-07,1.357515,1.362639,1.351004,1.357497,1.357497,0
2011-02-08,1.359416,1.367465,1.357405,1.359194,1.359194,0
2011-02-09,1.362324,1.371893,1.361211,1.362695,1.362695,0
2011-02-10,1.371893,1.372816,1.358142,1.372100,1.372100,0
2011-02-11,1.360544,1.362157,1.350986,1.360193,1.360193,0
2011-02-14,1.351516,1.355896,1.343165,1.351004,1.351004,0
2011-02-15,1.348309,1.354701,1.346203,1.348109,1.348109,0
2011-02-16,1.349601,1.356797,1.346547,1.349856,1.349856,0
2011-02-17,1.357663,1.361063,1.353894,1.357534,1.357534,0
2011-02-18,1.362212,1.364517,1.354793,1.362602,1.362602,0
2011-02-21,1.371366,1.371366,1.365001,1.371347,1.371347,0
2011-02-22,1.368120,1.370051,1.352795,1.368232,1.368232,0
2011-02-23,1.367409,1.378398,1.367409,1.367372,1.367372,0
2011-02-24,1.375781,1.381693,1.370802,1.376406,1.376406,0
2011-02-25,1.382208,1.383796,1.372476,1.381998,1.381998,0
2011-02-28,1.373608,1.385329,1.371310,1.373438,1.373438,0
2011-03-01,1.382743,1.385291,1.378835,1.382151,1.382151,0
2011-03-02,1.376955,1.389005,1.374457,1.377183,1.377183,0
2011-03-03,1.386751,1.397507,1.383451,1.386655,1.386655,0
2011-03-04,1.395907,1.400697,1.394700,1.395888,1.395888,0
2011-03-07,1.398875,1.403607,1.395888,1.399071,1.399071,0
2011-03-08,1.396492,1.398993,1.386809,1.396394,1.396394,0
2011-03-09,1.389449,1.394078,1.385905,1.389796,1.389796,0
2011-03-10,1.390473,1.392506,1.379501,1.390221,1.390221,0
2011-03-11,1.380300,1.384236,1.375421,1.380129,1.380129,0
2011-03-14,1.393476,1.397937,1.390666,1.393456,1.393456,0
2011-03-15,1.399032,1.400011,1.385809,1.399208,1.399208,0
2011-03-16,1.398562,1.400070,1.391498,1.398621,1.398621,0
2011-03-17,1.388407,1.404692,1.388407,1.388484,1.388484,0
2011-03-18,1.403509,1.414547,1.398328,1.403292,1.403292,0
2011-03-21,1.416792,1.420192,1.414587,1.417053,1.417053,0
2011-03-22,1.421848,1.424806,1.418078,1.421707,1.421707,0
2011-03-23,1.417254,1.421403,1.411094,1.416812,1.416812,0
2011-03-24,1.410855,1.421020,1.405600,1.410596,1.410596,0
2011-03-25,1.416972,1.419366,1.411373,1.417193,1.417193,0
2011-03-28,1.402505,1.411433,1.402406,1.402603,1.402603,0
2011-03-29,1.407717,1.415008,1.405106,1.407975,1.407975,0
2011-03-30,1.411293,1.412908,1.405402,1.411114,1.411114,0
2011-03-31,1.412190,1.423305,1.411891,1.412130,1.412130,0
2011-04-01,1.416009,1.421504,1.406470,1.415869,1.415869,0
2011-04-04,1.422394,1.426859,1.419487,1.422333,1.422333,0
2011-04-05,1.421929,1.423285,1.415609,1.422010,1.422010,0
2011-04-06,1.422010,1.434700,1.422010,1.421909,1.421909,0
2011-04-07,1.433610,1.433610,1.424806,1.433527,1.433527,0
2011-04-08,1.430104,1.444314,1.429307,1.430206,1.430206,0
2011-04-11,1.446090,1.448331,1.442169,1.446215,1.446215,0
2011-04-12,1.443439,1.451695,1.438042,1.443793,1.443793,0
2011-04-13,1.447492,1.451927,1.445776,1.447639,1.447639,0
2011-04-14,1.444607,1.451505,1.436844,1.444210,1.444210,0
2011-04-15,1.448604,1.450495,1.439429,1.443210,1.443210,0
2011-04-18,1.441691,1.442003,1.416591,1.441296,1.441296,0
2011-04-19,1.422273,1.432809,1.420757,1.422394,1.422394,0
2011-04-20,1.433897,1.453953,1.433610,1.433795,1.433795,0
2011-04-21,1.451400,1.464794,1.450873,1.451400,1.451400,0
2011-04-22,1.455307,1.458896,1.453700,1.455498,1.455498,0
2011-04-25,1.455519,1.462566,1.453045,1.455710,1.455710,0
2011-04-26,1.457790,1.464901,1.449969,1.457896,1.457896,0
2011-04-27,1.468990,1.470999,1.463807,1.468795,1.468795,0
2011-04-28,1.478000,1.488206,1.477847,1.478000,1.478000,0
2011-04-29,1.484296,1.487896,1.480494,1.484406,1.484406,0
2011-05-02,1.480560,1.490246,1.477127,1.479399,1.479399,0
2011-05-03,1.482492,1.488738,1.475797,1.482382,1.482382,0
2011-05-04,1.483503,1.493808,1.477891,1.483327,1.483327,0
2011-05-05,1.482404,1.489736,1.458130,1.482975,1.482975,0
2011-05-06,1.454017,1.458704,1.446697,1.454440,1.454440,0
2011-05-09,1.434597,1.444043,1.425801,1.435297,1.435297,0
2011-05-10,1.437546,1.439408,1.427491,1.437608,1.437608,0
2011-05-11,1.441109,1.442231,1.426574,1.441109,1.441109,0
2011-05-12,1.421282,1.425578,1.412609,1.421100,1.421100,0
2011-05-13,1.423609,1.434000,1.414207,1.423792,1.423792,0
2011-05-16,1.407559,1.424603,1.405086,1.407796,1.407796,0
2011-05-17,1.415809,1.422293,1.412549,1.415809,1.415809,0
2011-05-18,1.426900,1.428653,1.419628,1.426900,1.426900,0
2011-05-19,1.425618,1.430595,1.421100,1.425517,1.425517,0
2011-05-20,1.431803,1.434391,1.414507,1.431619,1.431619,0
2011-05-23,1.410875,1.413468,1.397604,1.410576,1.410576,0
2011-05-24,1.403706,1.413308,1.400423,1.403666,1.403666,0
2011-05-25,1.409920,1.411672,1.401797,1.409900,1.409900,0
2011-05-26,1.408232,1.420495,1.407024,1.408490,1.408490,0
2011-05-27,1.413108,1.430308,1.412829,1.413507,1.413507,0
2011-05-30,1.429490,1.430554,1.425984,1.429736,1.429736,0
2011-05-31,1.432418,1.442294,1.432418,1.432234,1.432234,0
2011-06-01,1.442752,1.445776,1.438807,1.442793,1.442793,0
2011-06-02,1.434597,1.448394,1.432993,1.434494,1.434494,0
2011-06-03,1.448708,1.460494,1.445985,1.448604,1.448604,0
2011-06-06,1.465610,1.465717,1.459534,1.465502,1.465502,0
2011-06-07,1.458151,1.469184,1.456707,1.458300,1.458300,0
2011-06-08,1.468795,1.469011,1.457237,1.468601,1.468601,0
2011-06-09,1.459897,1.464558,1.448205,1.460195,1.460195,0
2011-06-10,1.451231,1.454799,1.435709,1.451568,1.451568,0
2011-06-13,1.433363,1.440341,1.432603,1.433260,1.433260,0
2011-06-14,1.441753,1.448604,1.438104,1.441691,1.441691,0
2011-06-15,1.444899,1.444961,1.420959,1.445003,1.445003,0
2011-06-16,1.418641,1.420031,1.407796,1.418198,1.418198,0
2011-06-17,1.419991,1.433836,1.412948,1.419910,1.419910,0
2011-06-20,1.429409,1.432501,1.419426,1.428510,1.428510,0
2011-06-21,1.432480,1.440403,1.431025,1.432542,1.432542,0
2011-06-22,1.438021,1.443793,1.434905,1.438166,1.438166,0
2011-06-23,1.431803,1.433404,1.413128,1.431434,1.431434,0
2011-06-24,1.427307,1.430595,1.416110,1.427002,1.427002,0
2011-06-27,1.417595,1.429409,1.410795,1.417133,1.417133,0
2011-06-28,1.431701,1.439595,1.424420,1.431680,1.431680,0
2011-06-29,1.435812,1.444794,1.433404,1.435791,1.435791,0
2011-06-30,1.448100,1.452707,1.444899,1.447890,1.447890,0
2011-07-01,1.449591,1.454609,1.444607,1.449695,1.449695,0
2011-07-04,1.454609,1.457705,1.449801,1.453996,1.453996,0
2011-07-05,1.455307,1.455307,1.444565,1.455307,1.455307,0
2011-07-06,1.442398,1.446655,1.429000,1.442814,1.442814,0
2011-07-07,1.433199,1.437401,1.422333,1.433158,1.433158,0
2011-07-08,1.436616,1.436885,1.421403,1.436451,1.436451,0
2011-07-11,1.420495,1.422576,1.398895,1.420192,1.420192,0
2011-07-12,1.404139,1.404692,1.384198,1.404060,1.404060,0
2011-07-13,1.396902,1.419205,1.396726,1.396902,1.396902,0
2011-07-14,1.422920,1.427409,1.415088,1.423427,1.423427,0
2011-07-15,1.415809,1.419608,1.409642,1.415729,1.415729,0
2011-07-18,1.411931,1.413208,1.401797,1.412310,1.412310,0
2011-07-19,1.411094,1.421464,1.407301,1.411194,1.411194,0
2011-07-20,1.417394,1.423792,1.413488,1.417294,1.417294,0
2011-07-21,1.426900,1.439781,1.414507,1.427002,1.427002,0
2011-07-22,1.441795,1.443522,1.432706,1.442003,1.442003,0
2011-07-25,1.438166,1.440715,1.432870,1.438849,1.438849,0
2011-07-26,1.436782,1.452095,1.436059,1.437153,1.437153,0
2011-07-27,1.450410,1.453509,1.436307,1.450810,1.450810,0
2011-07-28,1.437546,1.440030,1.425801,1.437298,1.437298,0
